GenderID,TimeID,AgeID,RaceEthnicityID,RegionID,Year,Region,Race or Ethnicity,Sex,Age Group,Firearm Deaths,Alcohol-Related Deaths,Suicide Deaths
2,3,7,4,1,2009,NYC,Hispanic,Male,75-84,1,95,21
1,3,8,4,1,2009,NYC,Hispanic,Female,85+,0,14,5
2,3,8,4,1,2009,NYC,Hispanic,Male,85+,0,27,5
1,3,FALSE,4,1,2009,NYC,Hispanic,Female,<1,0,0,0
2,3,FALSE,4,1,2009,NYC,Hispanic,Male,<1,0,1,0
1,3,FALSE,4,1,2009,NYC,Hispanic,Female,Total,4,444,109
2,3,FALSE,4,1,2009,NYC,Hispanic,Male,Total,35,"1,290",336
2,3,FALSE,5,1,2009,NYC,Other,Male,<1,0,0,0
2,3,FALSE,5,1,2009,NYC,Other,Male,Total,0,0,0
1,3,5,1,1,2009,NYC,White Non Hispanic,Female,55-64,0,0,0
1,3,7,1,1,2009,NYC,White Non Hispanic,Female,75-84,0,0,0
1,3,8,1,1,2009,NYC,White Non Hispanic,Female,85+,0,0,0
2,3,FALSE,1,1,2009,NYC,White Non Hispanic,Male,<1,0,0,0
1,3,FALSE,1,1,2009,NYC,White Non Hispanic,Female,Total,0,0,0
2,3,FALSE,1,1,2009,NYC,White Non Hispanic,Male,Total,0,0,0
1,3,2,2,2,2009,ROS,Black Non Hispanic,Female,25-34,0,0,0
2,3,2,2,2,2009,ROS,Black Non Hispanic,Male,25-34,0,0,0
2,3,3,2,2,2009,ROS,Black Non Hispanic,Male,35-44,0,0,0
1,3,4,2,2,2009,ROS,Black Non Hispanic,Female,45-54,0,0,0
2,3,4,2,2,2009,ROS,Black Non Hispanic,Male,45-54,0,0,0
1,3,5,2,2,2009,ROS,Black Non Hispanic,Female,55-64,0,0,0
2,3,5,2,2,2009,ROS,Black Non Hispanic,Male,55-64,0,1,0
1,3,6,2,2,2009,ROS,Black Non Hispanic,Female,65-74,0,1,0
2,3,6,2,2,2009,ROS,Black Non Hispanic,Male,65-74,0,0,0
1,3,7,2,2,2009,ROS,Black Non Hispanic,Female,75-84,0,0,0
2,3,7,2,2,2009,ROS,Black Non Hispanic,Male,75-84,0,0,0
1,3,FALSE,2,2,2009,ROS,Black Non Hispanic,Female,Total,0,1,0
2,3,FALSE,2,2,2009,ROS,Black Non Hispanic,Male,Total,0,1,0
1,3,FALSE,4,2,2009,ROS,Hispanic,Female,9-Jan,0,0,0
2,3,FALSE,4,2,2009,ROS,Hispanic,Male,9-Jan,1,0,0
1,3,FALSE,4,2,2009,ROS,Hispanic,Female,19-Oct,5,1,15
2,3,FALSE,4,2,2009,ROS,Hispanic,Male,19-Oct,35,4,36
1,3,1,4,2,2009,ROS,Hispanic,Female,20-24,5,2,11
2,3,1,4,2,2009,ROS,Hispanic,Male,20-24,62,13,68
1,3,2,4,2,2009,ROS,Hispanic,Female,25-34,6,9,22
2,3,2,4,2,2009,ROS,Hispanic,Male,25-34,90,50,81
1,3,3,4,2,2009,ROS,Hispanic,Female,35-44,11,46,41
2,3,3,4,2,2009,ROS,Hispanic,Male,35-44,61,122,130
1,3,4,4,2,2009,ROS,Hispanic,Female,45-54,13,117,47
2,3,4,4,2,2009,ROS,Hispanic,Male,45-54,78,396,189
1,3,5,4,2,2009,ROS,Hispanic,Female,55-64,9,146,23
2,3,5,4,2,2009,ROS,Hispanic,Male,55-64,66,442,122
1,3,6,4,2,2009,ROS,Hispanic,Female,65-74,4,126,14
2,3,6,4,2,2009,ROS,Hispanic,Male,65-74,43,264,66
2,3,7,4,2,2009,ROS,Hispanic,Male,75-84,30,161,43
1,3,8,4,2,2009,ROS,Hispanic,Female,85+,6,52,8
2,3,8,4,2,2009,ROS,Hispanic,Male,85+,20,48,27
1,3,FALSE,4,2,2009,ROS,Hispanic,Female,<1,0,0,0
2,3,FALSE,4,2,2009,ROS,Hispanic,Male,<1,0,0,0
1,3,FALSE,4,2,2009,ROS,Hispanic,Female,Total,61,604,185
2,3,FALSE,4,2,2009,ROS,Hispanic,Male,Total,486,"1,500",762
2,3,2,5,2,2009,ROS,Other,Male,25-34,0,0,0
1,3,3,5,2,2009,ROS,Other,Female,35-44,0,0,0
1,3,4,5,2,2009,ROS,Other,Female,45-54,0,0,0
2,3,4,5,2,2009,ROS,Other,Male,45-54,0,2,0
1,3,6,5,2,2009,ROS,Other,Female,65-74,0,0,0
2,3,6,5,2,2009,ROS,Other,Male,65-74,0,0,0
2,3,7,5,2,2009,ROS,Other,Male,75-84,0,0,0
1,3,8,5,2,2009,ROS,Other,Female,85+,0,0,0
2,3,8,5,2,2009,ROS,Other,Male,85+,0,0,0
1,3,FALSE,5,2,2009,ROS,Other,Female,<1,0,0,0
1,3,FALSE,5,2,2009,ROS,Other,Female,Total,0,0,0
2,3,FALSE,5,2,2009,ROS,Other,Male,Total,0,2,0
2,3,3,3,2,2009,ROS,Asian/ Pacific Islander,Male,35-44,0,1,0
1,3,8,3,2,2009,ROS,Asian/ Pacific Islander,Female,85+,0,0,0
1,3,FALSE,3,2,2009,ROS,Asian/ Pacific Islander,Female,Total,0,0,0
2,3,FALSE,3,2,2009,ROS,Asian/ Pacific Islander,Male,Total,0,1,0
1,3,FALSE,1,2,2009,ROS,White Non Hispanic,Female,9-Jan,0,0,0
2,3,1,1,2,2009,ROS,White Non Hispanic,Male,20-24,1,0,1
2,3,3,1,2,2009,ROS,White Non Hispanic,Male,35-44,0,1,0
1,3,4,1,2,2009,ROS,White Non Hispanic,Female,45-54,0,0,0
2,3,4,1,2,2009,ROS,White Non Hispanic,Male,45-54,0,0,0
1,3,5,1,2,2009,ROS,White Non Hispanic,Female,55-64,0,0,0
2,3,5,1,2,2009,ROS,White Non Hispanic,Male,55-64,0,3,0
1,3,6,1,2,2009,ROS,White Non Hispanic,Female,65-74,0,0,0
2,3,6,1,2,2009,ROS,White Non Hispanic,Male,65-74,0,0,0
1,3,7,1,2,2009,ROS,White Non Hispanic,Female,75-84,0,0,0
2,3,7,1,2,2009,ROS,White Non Hispanic,Male,75-84,0,0,0
1,3,8,1,2,2009,ROS,White Non Hispanic,Female,85+,0,0,0
2,3,8,1,2,2009,ROS,White Non Hispanic,Male,85+,0,0,0
1,3,FALSE,1,2,2009,ROS,White Non Hispanic,Female,Total,0,0,0
2,3,FALSE,1,2,2009,ROS,White Non Hispanic,Male,Total,1,4,1
2,2,5,4,2,2008,ROS,Hispanic,Male,55-64,57,453,109
2,2,FALSE,1,2,2008,ROS,White Non Hispanic,Male,Total,1,3,2
1,2,FALSE,1,2,2008,ROS,White Non Hispanic,Female,Total,0,0,0
2,2,8,1,2,2008,ROS,White Non Hispanic,Male,85+,0,0,0
1,2,8,1,2,2008,ROS,White Non Hispanic,Female,85+,0,0,0
2,2,7,1,2,2008,ROS,White Non Hispanic,Male,75-84,0,0,0
1,2,7,1,2,2008,ROS,White Non Hispanic,Female,75-84,0,0,0
2,2,6,1,2,2008,ROS,White Non Hispanic,Male,65-74,0,0,0
1,2,6,1,2,2008,ROS,White Non Hispanic,Female,65-74,0,0,0
2,2,5,1,2,2008,ROS,White Non Hispanic,Male,55-64,1,0,1
1,2,5,1,2,2008,ROS,White Non Hispanic,Female,55-64,0,0,0
2,2,4,1,2,2008,ROS,White Non Hispanic,Male,45-54,0,1,1
1,2,4,1,2,2008,ROS,White Non Hispanic,Female,45-54,0,0,0
2,2,3,1,2,2008,ROS,White Non Hispanic,Male,35-44,0,2,0
1,2,3,1,2,2008,ROS,White Non Hispanic,Female,35-44,0,0,0
2,2,FALSE,3,2,2008,ROS,Asian/ Pacific Islander,Male,Total,0,0,0
2,2,7,3,2,2008,ROS,Asian/ Pacific Islander,Male,75-84,0,0,0
2,2,FALSE,5,2,2008,ROS,Other,Male,Total,0,1,0
1,2,FALSE,5,2,2008,ROS,Other,Female,Total,0,1,0
2,2,8,5,2,2008,ROS,Other,Male,85+,0,0,0
1,2,8,5,2,2008,ROS,Other,Female,85+,0,0,0
2,2,7,5,2,2008,ROS,Other,Male,75-84,0,0,0
1,2,7,5,2,2008,ROS,Other,Female,75-84,0,0,0
2,2,6,5,2,2008,ROS,Other,Male,65-74,0,0,0
2,2,5,5,2,2008,ROS,Other,Male,55-64,0,0,0
1,2,5,5,2,2008,ROS,Other,Female,55-64,0,1,0
2,2,4,5,2,2008,ROS,Other,Male,45-54,0,1,0
1,2,4,5,2,2008,ROS,Other,Female,45-54,0,0,0
2,2,FALSE,4,2,2008,ROS,Hispanic,Male,Total,487,"1,487",734
1,2,FALSE,4,2,2008,ROS,Hispanic,Female,Total,55,667,197
2,2,FALSE,4,2,2008,ROS,Hispanic,Male,<1,0,0,0
1,2,FALSE,4,2,2008,ROS,Hispanic,Female,<1,0,0,0
2,2,8,4,2,2008,ROS,Hispanic,Male,85+,16,42,21
1,2,8,4,2,2008,ROS,Hispanic,Female,85+,4,58,4
2,2,7,4,2,2008,ROS,Hispanic,Male,75-84,31,178,48
1,2,7,4,2,2008,ROS,Hispanic,Female,75-84,2,132,9
2,2,6,4,2,2008,ROS,Hispanic,Male,65-74,41,244,62
1,2,6,4,2,2008,ROS,Hispanic,Female,65-74,1,123,13
2,2,2,2,1,2008,NYC,Black Non Hispanic,Male,25-34,0,0,0
2,2,5,2,1,2008,NYC,Black Non Hispanic,Male,55-64,0,1,0
1,2,6,2,1,2008,NYC,Black Non Hispanic,Female,65-74,0,0,0
1,2,7,2,1,2008,NYC,Black Non Hispanic,Female,75-84,0,0,0
2,2,7,2,1,2008,NYC,Black Non Hispanic,Male,75-84,0,0,0
2,2,8,2,1,2008,NYC,Black Non Hispanic,Male,85+,0,0,0
1,2,FALSE,2,1,2008,NYC,Black Non Hispanic,Female,Total,0,0,0
2,2,FALSE,2,1,2008,NYC,Black Non Hispanic,Male,Total,0,1,0
1,2,FALSE,4,1,2008,NYC,Hispanic,Female,9-Jan,0,0,0
2,2,FALSE,4,1,2008,NYC,Hispanic,Male,9-Jan,0,0,0
1,2,FALSE,4,1,2008,NYC,Hispanic,Female,19-Oct,0,0,6
2,2,FALSE,4,1,2008,NYC,Hispanic,Male,19-Oct,2,5,11
1,2,1,4,1,2008,NYC,Hispanic,Female,20-24,1,0,4
2,2,1,4,1,2008,NYC,Hispanic,Male,20-24,14,9,21
1,2,2,4,1,2008,NYC,Hispanic,Female,25-34,0,6,26
2,2,2,4,1,2008,NYC,Hispanic,Male,25-34,6,48,54
1,2,3,4,1,2008,NYC,Hispanic,Female,35-44,1,51,28
2,2,3,4,1,2008,NYC,Hispanic,Male,35-44,4,146,61
1,2,4,4,1,2008,NYC,Hispanic,Female,45-54,1,106,23
2,2,4,4,1,2008,NYC,Hispanic,Male,45-54,4,352,82
1,2,5,4,1,2008,NYC,Hispanic,Female,55-64,0,118,12
2,2,5,4,1,2008,NYC,Hispanic,Male,55-64,1,402,44
1,2,6,4,1,2008,NYC,Hispanic,Female,65-74,0,80,13
2,2,6,4,1,2008,NYC,Hispanic,Male,65-74,1,176,38
1,2,7,4,1,2008,NYC,Hispanic,Female,75-84,0,49,6
2,2,7,4,1,2008,NYC,Hispanic,Male,75-84,0,63,18
1,2,8,4,1,2008,NYC,Hispanic,Female,85+,0,19,4
2,2,8,4,1,2008,NYC,Hispanic,Male,85+,0,17,2
1,2,FALSE,4,1,2008,NYC,Hispanic,Female,<1,0,0,0
2,2,FALSE,4,1,2008,NYC,Hispanic,Male,<1,0,0,0
1,2,FALSE,4,1,2008,NYC,Hispanic,Female,Total,3,429,122
2,2,FALSE,4,1,2008,NYC,Hispanic,Male,Total,32,"1,218",331
2,2,4,5,1,2008,NYC,Other,Male,45-54,0,0,0
2,2,5,5,1,2008,NYC,Other,Male,55-64,0,0,0
2,2,6,5,1,2008,NYC,Other,Male,65-74,0,0,0
2,2,7,5,1,2008,NYC,Other,Male,75-84,0,0,0
2,2,FALSE,5,1,2008,NYC,Other,Male,Total,0,0,0
1,2,2,1,1,2008,NYC,White Non Hispanic,Female,25-34,0,0,0
1,2,3,1,1,2008,NYC,White Non Hispanic,Female,35-44,0,0,0
2,2,3,1,1,2008,NYC,White Non Hispanic,Male,35-44,0,0,0
2,2,6,1,1,2008,NYC,White Non Hispanic,Male,65-74,0,0,0
2,2,7,1,1,2008,NYC,White Non Hispanic,Male,75-84,0,0,0
1,2,FALSE,1,1,2008,NYC,White Non Hispanic,Female,Total,0,0,0
2,2,FALSE,1,1,2008,NYC,White Non Hispanic,Male,Total,0,0,0
2,2,3,2,2,2008,ROS,Black Non Hispanic,Male,35-44,0,0,0
1,2,4,2,2,2008,ROS,Black Non Hispanic,Female,45-54,0,0,0
2,2,4,2,2,2008,ROS,Black Non Hispanic,Male,45-54,0,0,0
1,2,5,2,2,2008,ROS,Black Non Hispanic,Female,55-64,0,0,0
2,2,5,2,2,2008,ROS,Black Non Hispanic,Male,55-64,0,0,0
1,2,6,2,2,2008,ROS,Black Non Hispanic,Female,65-74,0,0,0
2,2,6,2,2,2008,ROS,Black Non Hispanic,Male,65-74,0,0,0
1,2,7,2,2,2008,ROS,Black Non Hispanic,Female,75-84,0,0,0
2,2,7,2,2,2008,ROS,Black Non Hispanic,Male,75-84,0,0,0
2,2,8,2,2,2008,ROS,Black Non Hispanic,Male,85+,0,0,0
1,2,FALSE,2,2,2008,ROS,Black Non Hispanic,Female,<1,0,0,0
2,2,FALSE,2,2,2008,ROS,Black Non Hispanic,Male,<1,0,0,0
1,2,FALSE,2,2,2008,ROS,Black Non Hispanic,Female,Total,0,0,0
2,2,FALSE,2,2,2008,ROS,Black Non Hispanic,Male,Total,0,0,0
1,2,FALSE,4,2,2008,ROS,Hispanic,Female,9-Jan,0,1,0
2,2,FALSE,4,2,2008,ROS,Hispanic,Male,9-Jan,1,0,0
1,2,FALSE,4,2,2008,ROS,Hispanic,Female,19-Oct,6,1,8
2,2,FALSE,4,2,2008,ROS,Hispanic,Male,19-Oct,42,4,29
1,2,1,4,2,2008,ROS,Hispanic,Female,20-24,5,5,18
2,2,1,4,2,2008,ROS,Hispanic,Male,20-24,55,24,54
1,2,2,4,2,2008,ROS,Hispanic,Female,25-34,11,12,18
2,2,2,4,2,2008,ROS,Hispanic,Male,25-34,83,44,98
1,2,3,4,2,2008,ROS,Hispanic,Female,35-44,10,46,34
2,2,3,4,2,2008,ROS,Hispanic,Male,35-44,84,128,153
1,2,4,4,2,2008,ROS,Hispanic,Female,45-54,12,147,59
2,2,4,4,2,2008,ROS,Hispanic,Male,45-54,77,370,160
1,2,5,4,2,2008,ROS,Hispanic,Female,55-64,4,142,34
1,1,FALSE,4,2,2007,ROS,Hispanic,Female,<1,0,0,0
2,1,FALSE,4,2,2007,ROS,Hispanic,Male,<1,0,0,0
1,1,FALSE,4,2,2007,ROS,Hispanic,Female,Total,55,618,204
2,1,FALSE,4,2,2007,ROS,Hispanic,Male,Total,510,"1,467",719
1,1,FALSE,5,2,2007,ROS,Other,Female,19-Oct,0,0,0
2,1,FALSE,5,2,2007,ROS,Other,Male,19-Oct,0,0,0
1,1,2,5,2,2007,ROS,Other,Female,25-34,0,0,0
2,1,2,5,2,2007,ROS,Other,Male,25-34,0,0,0
2,1,5,5,2,2007,ROS,Other,Male,55-64,0,0,0
1,1,6,5,2,2007,ROS,Other,Female,65-74,0,0,0
2,1,6,5,2,2007,ROS,Other,Male,65-74,0,0,0
1,1,7,5,2,2007,ROS,Other,Female,75-84,0,0,0
2,1,7,5,2,2007,ROS,Other,Male,75-84,0,0,0
1,1,8,5,2,2007,ROS,Other,Female,85+,0,0,0
2,1,8,5,2,2007,ROS,Other,Male,85+,0,0,0
1,1,FALSE,5,2,2007,ROS,Other,Female,<1,0,0,0
2,1,FALSE,5,2,2007,ROS,Other,Male,<1,0,0,0
1,1,FALSE,5,2,2007,ROS,Other,Female,Total,0,0,0
2,1,FALSE,5,2,2007,ROS,Other,Male,Total,0,0,0
2,1,2,3,2,2007,ROS,Asian/ Pacific Islander,Male,25-34,0,0,0
2,1,5,3,2,2007,ROS,Asian/ Pacific Islander,Male,55-64,0,0,0
1,1,7,3,2,2007,ROS,Asian/ Pacific Islander,Female,75-84,0,0,0
2,1,8,3,2,2007,ROS,Asian/ Pacific Islander,Male,85+,0,0,0
1,1,FALSE,3,2,2007,ROS,Asian/ Pacific Islander,Female,Total,0,0,0
2,1,FALSE,3,2,2007,ROS,Asian/ Pacific Islander,Male,Total,0,0,0
1,1,4,1,2,2007,ROS,White Non Hispanic,Female,45-54,0,0,0
2,1,4,1,2,2007,ROS,White Non Hispanic,Male,45-54,0,0,0
1,1,5,1,2,2007,ROS,White Non Hispanic,Female,55-64,0,0,0
2,1,5,1,2,2007,ROS,White Non Hispanic,Male,55-64,0,0,0
1,1,6,1,2,2007,ROS,White Non Hispanic,Female,65-74,0,0,0
2,1,6,1,2,2007,ROS,White Non Hispanic,Male,65-74,0,0,0
1,1,7,1,2,2007,ROS,White Non Hispanic,Female,75-84,0,1,0
2,1,7,1,2,2007,ROS,White Non Hispanic,Male,75-84,1,0,1
1,1,8,1,2,2007,ROS,White Non Hispanic,Female,85+,0,0,0
2,1,8,1,2,2007,ROS,White Non Hispanic,Male,85+,0,0,0
1,1,FALSE,1,2,2007,ROS,White Non Hispanic,Female,Total,0,1,0
2,1,FALSE,1,2,2007,ROS,White Non Hispanic,Male,Total,1,0,1
2,1,FALSE,1,1,2007,NYC,White Non Hispanic,Male,Total,0,0,0
2,1,7,4,2,2007,ROS,Hispanic,Male,75-84,38,170,52
1,1,FALSE,1,1,2007,NYC,White Non Hispanic,Female,Total,0,0,0
2,1,8,1,1,2007,NYC,White Non Hispanic,Male,85+,0,0,0
2,1,7,1,1,2007,NYC,White Non Hispanic,Male,75-84,0,0,0
2,1,6,1,1,2007,NYC,White Non Hispanic,Male,65-74,0,0,0
1,1,6,1,1,2007,NYC,White Non Hispanic,Female,65-74,0,0,0
1,1,FALSE,5,1,2007,NYC,Other,Female,Total,0,0,0
1,1,FALSE,5,1,2007,NYC,Other,Female,<1,0,0,0
1,1,6,5,1,2007,NYC,Other,Female,65-74,0,0,0
2,1,FALSE,4,1,2007,NYC,Hispanic,Male,Total,374,"1,085",337
1,1,FALSE,4,1,2007,NYC,Hispanic,Female,Total,38,422,128
2,1,FALSE,4,1,2007,NYC,Hispanic,Male,<1,0,0,0
1,1,FALSE,4,1,2007,NYC,Hispanic,Female,<1,0,0,0
2,1,8,4,1,2007,NYC,Hispanic,Male,85+,1,18,6
1,1,8,4,1,2007,NYC,Hispanic,Female,85+,2,25,5
2,1,7,4,1,2007,NYC,Hispanic,Male,75-84,9,63,23
1,1,7,4,1,2007,NYC,Hispanic,Female,75-84,2,64,10
2,1,6,4,1,2007,NYC,Hispanic,Male,65-74,11,174,27
1,1,6,4,1,2007,NYC,Hispanic,Female,65-74,1,71,17
2,1,5,4,1,2007,NYC,Hispanic,Male,55-64,11,355,43
1,1,5,4,1,2007,NYC,Hispanic,Female,55-64,2,123,26
2,1,4,4,1,2007,NYC,Hispanic,Male,45-54,24,324,58
1,1,4,4,1,2007,NYC,Hispanic,Female,45-54,3,93,18
2,1,3,4,1,2007,NYC,Hispanic,Male,35-44,70,112,73
1,1,3,4,1,2007,NYC,Hispanic,Female,35-44,8,37,20
2,1,2,4,1,2007,NYC,Hispanic,Male,25-34,112,31,65
1,1,2,4,1,2007,NYC,Hispanic,Female,25-34,12,6,22
2,1,1,4,1,2007,NYC,Hispanic,Male,20-24,76,8,27
1,1,1,4,1,2007,NYC,Hispanic,Female,20-24,6,3,8
2,1,FALSE,4,1,2007,NYC,Hispanic,Male,19-Oct,60,0,15
1,1,FALSE,4,1,2007,NYC,Hispanic,Female,19-Oct,2,0,2
2,1,FALSE,4,1,2007,NYC,Hispanic,Male,9-Jan,0,0,0
1,1,FALSE,4,1,2007,NYC,Hispanic,Female,9-Jan,0,0,0
2,1,FALSE,2,1,2007,NYC,Black Non Hispanic,Male,Total,0,0,1
1,1,FALSE,2,1,2007,NYC,Black Non Hispanic,Female,Total,0,0,0
1,1,8,2,1,2007,NYC,Black Non Hispanic,Female,85+,0,0,0
2,1,7,2,1,2007,NYC,Black Non Hispanic,Male,75-84,0,0,0
1,1,7,2,1,2007,NYC,Black Non Hispanic,Female,75-84,0,0,0
2,1,6,2,1,2007,NYC,Black Non Hispanic,Male,65-74,0,0,0
2,1,4,2,1,2007,NYC,Black Non Hispanic,Male,45-54,0,0,0
2,1,2,2,1,2007,NYC,Black Non Hispanic,Male,25-34,0,0,1
1,1,7,4,2,2007,ROS,Hispanic,Female,75-84,2,115,9
2,1,6,4,2,2007,ROS,Hispanic,Male,65-74,38,263,50
1,1,6,4,2,2007,ROS,Hispanic,Female,65-74,3,111,20
2,1,5,4,2,2007,ROS,Hispanic,Male,55-64,65,387,103
1,1,5,4,2,2007,ROS,Hispanic,Female,55-64,5,134,37
2,1,4,4,2,2007,ROS,Hispanic,Male,45-54,90,396,173
1,1,4,4,2,2007,ROS,Hispanic,Female,45-54,4,128,49
2,1,3,4,2,2007,ROS,Hispanic,Male,35-44,82,129,146
1,1,3,4,2,2007,ROS,Hispanic,Female,35-44,18,54,40
2,1,2,4,2,2007,ROS,Hispanic,Male,25-34,82,57,93
1,1,2,4,2,2007,ROS,Hispanic,Female,25-34,13,19,26
2,1,1,4,2,2007,ROS,Hispanic,Male,20-24,60,19,51
1,1,1,4,2,2007,ROS,Hispanic,Female,20-24,3,0,8
2,1,FALSE,4,2,2007,ROS,Hispanic,Male,19-Oct,39,5,31
1,1,FALSE,4,2,2007,ROS,Hispanic,Female,19-Oct,5,1,10
2,1,FALSE,4,2,2007,ROS,Hispanic,Male,9-Jan,0,0,0
1,1,FALSE,4,2,2007,ROS,Hispanic,Female,9-Jan,1,0,0
2,1,FALSE,2,2,2007,ROS,Black Non Hispanic,Male,Total,0,1,0
1,1,FALSE,2,2,2007,ROS,Black Non Hispanic,Female,Total,0,0,0
2,1,FALSE,2,2,2007,ROS,Black Non Hispanic,Male,<1,0,0,0
1,1,8,2,2,2007,ROS,Black Non Hispanic,Female,85+,0,0,0
1,1,7,2,2,2007,ROS,Black Non Hispanic,Female,75-84,0,0,0
2,1,6,2,2,2007,ROS,Black Non Hispanic,Male,65-74,0,0,0
1,1,6,2,2,2007,ROS,Black Non Hispanic,Female,65-74,0,0,0
2,1,5,2,2,2007,ROS,Black Non Hispanic,Male,55-64,0,1,0
1,1,5,2,2,2007,ROS,Black Non Hispanic,Female,55-64,0,0,0
2,1,2,2,2,2007,ROS,Black Non Hispanic,Male,25-34,0,0,0
1,1,8,4,2,2007,ROS,Hispanic,Female,85+,1,56,5
2,1,8,4,2,2007,ROS,Hispanic,Male,85+,16,41,20
1,FALSE,8,4,1,2006,NYC,Hispanic,Female,85+,0,25,4
2,FALSE,FALSE,2,1,2006,NYC,Black Non Hispanic,Male,19-Oct,0,0,0
1,FALSE,3,2,1,2006,NYC,Black Non Hispanic,Female,35-44,0,0,0
1,FALSE,4,2,1,2006,NYC,Black Non Hispanic,Female,45-54,0,0,0
2,FALSE,4,2,1,2006,NYC,Black Non Hispanic,Male,45-54,0,0,0
1,FALSE,6,2,1,2006,NYC,Black Non Hispanic,Female,65-74,0,0,0
1,FALSE,8,2,1,2006,NYC,Black Non Hispanic,Female,85+,0,0,0
1,FALSE,FALSE,2,1,2006,NYC,Black Non Hispanic,Female,Total,0,0,0
2,FALSE,FALSE,2,1,2006,NYC,Black Non Hispanic,Male,Total,0,0,0
1,FALSE,FALSE,4,1,2006,NYC,Hispanic,Female,9-Jan,2,0,0
2,FALSE,FALSE,4,1,2006,NYC,Hispanic,Male,9-Jan,2,0,0
1,FALSE,FALSE,4,1,2006,NYC,Hispanic,Female,19-Oct,7,0,6
2,FALSE,FALSE,4,1,2006,NYC,Hispanic,Male,19-Oct,39,0,8
1,FALSE,1,4,1,2006,NYC,Hispanic,Female,20-24,3,1,5
2,FALSE,1,4,1,2006,NYC,Hispanic,Male,20-24,106,0,23
1,FALSE,2,4,1,2006,NYC,Hispanic,Female,25-34,7,7,15
2,FALSE,2,4,1,2006,NYC,Hispanic,Male,25-34,130,24,58
1,FALSE,3,4,1,2006,NYC,Hispanic,Female,35-44,4,37,17
2,FALSE,3,4,1,2006,NYC,Hispanic,Male,35-44,47,104,54
1,FALSE,4,4,1,2006,NYC,Hispanic,Female,45-54,4,89,34
2,FALSE,4,4,1,2006,NYC,Hispanic,Male,45-54,25,353,77
1,FALSE,5,4,1,2006,NYC,Hispanic,Female,55-64,2,102,14
2,FALSE,5,4,1,2006,NYC,Hispanic,Male,55-64,14,365,49
1,FALSE,6,4,1,2006,NYC,Hispanic,Female,65-74,2,73,8
2,FALSE,6,4,1,2006,NYC,Hispanic,Male,65-74,11,167,21
1,FALSE,7,4,1,2006,NYC,Hispanic,Female,75-84,0,57,7
2,FALSE,7,4,1,2006,NYC,Hispanic,Male,75-84,4,79,23
2,FALSE,8,4,1,2006,NYC,Hispanic,Male,85+,1,21,6
1,FALSE,FALSE,4,1,2006,NYC,Hispanic,Female,<1,0,2,0
2,FALSE,FALSE,4,1,2006,NYC,Hispanic,Male,<1,0,2,0
1,FALSE,FALSE,4,1,2006,NYC,Hispanic,Female,Total,31,393,110
2,FALSE,FALSE,4,1,2006,NYC,Hispanic,Male,Total,379,"1,115",319
2,FALSE,4,5,1,2006,NYC,Other,Male,45-54,0,0,0
1,FALSE,7,5,1,2006,NYC,Other,Female,75-84,0,0,0
1,FALSE,FALSE,5,1,2006,NYC,Other,Female,Total,0,0,0
2,FALSE,FALSE,5,1,2006,NYC,Other,Male,Total,0,0,0
2,FALSE,5,1,1,2006,NYC,White Non Hispanic,Male,55-64,0,1,0
1,FALSE,7,1,1,2006,NYC,White Non Hispanic,Female,75-84,0,0,0
2,FALSE,7,1,1,2006,NYC,White Non Hispanic,Male,75-84,0,0,0
1,FALSE,8,1,1,2006,NYC,White Non Hispanic,Female,85+,0,0,0
2,FALSE,8,1,1,2006,NYC,White Non Hispanic,Male,85+,0,0,0
1,FALSE,FALSE,1,1,2006,NYC,White Non Hispanic,Female,Total,0,0,0
2,FALSE,FALSE,1,1,2006,NYC,White Non Hispanic,Male,Total,0,1,0
1,FALSE,2,2,2,2006,ROS,Black Non Hispanic,Female,25-34,0,0,0
2,FALSE,3,2,2,2006,ROS,Black Non Hispanic,Male,35-44,0,0,0
1,FALSE,5,2,2,2006,ROS,Black Non Hispanic,Female,55-64,0,0,0
2,FALSE,5,2,2,2006,ROS,Black Non Hispanic,Male,55-64,0,0,0
1,FALSE,6,2,2,2006,ROS,Black Non Hispanic,Female,65-74,0,0,0
1,FALSE,7,2,2,2006,ROS,Black Non Hispanic,Female,75-84,0,0,0
2,FALSE,7,2,2,2006,ROS,Black Non Hispanic,Male,75-84,0,0,0
1,FALSE,8,2,2,2006,ROS,Black Non Hispanic,Female,85+,0,0,0
1,FALSE,FALSE,2,2,2006,ROS,Black Non Hispanic,Female,Total,0,0,0
2,FALSE,FALSE,2,2,2006,ROS,Black Non Hispanic,Male,Total,0,0,0
1,FALSE,FALSE,4,2,2006,ROS,Hispanic,Female,9-Jan,0,0,0
2,FALSE,FALSE,4,2,2006,ROS,Hispanic,Male,9-Jan,0,0,0
1,FALSE,FALSE,4,2,2006,ROS,Hispanic,Female,19-Oct,9,2,5
2,FALSE,FALSE,4,2,2006,ROS,Hispanic,Male,19-Oct,54,7,41
1,FALSE,1,4,2,2006,ROS,Hispanic,Female,20-24,2,2,5
2,FALSE,1,4,2,2006,ROS,Hispanic,Male,20-24,69,16,59
1,FALSE,2,4,2,2006,ROS,Hispanic,Female,25-34,7,8,15
2,FALSE,2,4,2,2006,ROS,Hispanic,Male,25-34,103,40,115
1,FALSE,3,4,2,2006,ROS,Hispanic,Female,35-44,10,47,26
